id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35082110,Walk Ancient Athens from this 1BDR near Acropolis!,22227167,Alexandros,,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72334,Hotel room,52,1,144,2024-12-02,2.12,11,271,15,00000782405
35084051,Start your Voyage from this Acropolis view Studio!,22227167,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97847,23.72495,Entire home/apt,58,1,249,2024-12-16,3.67,11,228,46,00000782449
35102393,Heritage 103/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97637,23.73078,Entire home/apt,147,1,7,2023-07-24,0.19,22,304,0,00000623444
35102424,Heritage 401/Luxury One Bedroom/Balcony,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97815,23.72931,Entire home/apt,143,1,2,2021-11-06,0.03,22,302,0,00000785360
35102467,Heritage 403/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97655,23.72937,Entire home/apt,147,1,19,2024-09-10,0.31,22,326,4,00000793086
35102516,Heritage 304/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97852,23.72941,Entire home/apt,147,1,2,2023-07-03,0.05,22,334,0,00000860918
35102734,Heritage 202/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97671,23.7309,Entire home/apt,147,1,20,2024-09-18,0.38,22,296,2,00000623400
35102775,Heritage 402/Luxury Two Bedroom/Balcony,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97653,23.72975,Entire home/apt,155,1,13,2024-09-14,0.22,22,317,1,00000597398
35102816,Heritage 205 /Luxury One Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97831,23.72925,Entire home/apt,122,1,0,,,22,282,0,00000860907
35102863,Heritage 203/Luxury two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97861,23.73065,Entire home/apt,147,1,25,2023-07-02,0.41,22,316,0,00000793009
35103087,Heritage 302/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9786,23.73067,Entire home/apt,147,1,2,2021-07-30,0.03,22,294,0,00000623455
35103132,Heritage 104/Luxury Two Bedroom/Patio,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97645,23.73102,Entire home/apt,151,1,7,2024-09-16,0.24,22,339,1,00000776071
35103178,Heritage 105/Luxury One Bedroom/Patio,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97804,23.72942,Entire home/apt,138,1,2,2024-06-09,0.04,22,313,1,00000975237
35103338,Down town apartment,29082796,Alex,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99652,23.72991,Entire home/apt,50,4,21,2024-12-14,0.55,1,363,6,00001338039
35103394,Heritage 301/Luxury One Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97663,23.7308,Entire home/apt,129,1,1,2021-10-18,0.03,22,270,0,00000793166
35103434,Heritage 305/Luxury One Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97668,23.73071,Entire home/apt,122,1,3,2022-01-09,0.08,22,294,0,00000793235
35103476,Heritage 503/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97724,23.73144,Entire home/apt,,1,27,2024-06-01,0.46,22,329,2,00000657768
35103767,Heritage 204/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97654,23.73101,Entire home/apt,147,1,15,2024-07-15,0.28,22,331,2,00000657790
35103828,Heritage 201 /Luxury One Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97715,23.73135,Entire home/apt,129,1,2,2022-02-20,0.04,22,294,0,00000860893
35103883,Heritage 102 /Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97866,23.7308,Entire home/apt,147,1,5,2024-10-10,0.17,22,317,2,00000860816
35104104,Heritage 502/Luxury Two Bedroom/Balcony,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97857,23.72924,Entire home/apt,155,1,3,2021-05-16,0.04,22,321,0,00000793064
35104153,Heritage 101/Luxury One Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72974,Entire home/apt,129,1,2,2019-12-07,0.03,22,302,0,00000975248
35104208,Heritage 501/Luxury Three Bedroom/Balcony,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97846,23.72975,Entire home/apt,169,1,39,2024-10-14,0.63,22,254,3,00000776118
35104418,Heritage 404/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97638,23.72982,Entire home/apt,147,1,14,2024-10-20,0.23,22,278,2,00000623433
35104467,Heritage 303/Luxury Two Bedroom,259969589,Heritage,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97786,23.73124,Entire home/apt,147,1,7,2024-04-26,0.11,22,295,1,00000793111
35105003,A diamond in the shadow of Acropolis!,16934794,Shading Blue,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97384,23.72699,Entire home/apt,,5,25,2024-06-12,0.38,1,0,2,00000715697
35149343,"Rooftop Garden/Acropolis View, Boutique Apartment.",760187,Σπυριδων,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9914,23.72776,Entire home/apt,110,2,67,2024-11-12,1.01,1,268,18,00001657243
35153815,*Your Home Away from Home* Erectheum Hill,9858075,Marita & George,,ΑΚΡΟΠΟΛΗ,37.96771,23.72431,Entire home/apt,81,2,31,2024-11-27,0.46,3,258,7,00001495382
35159483,Heart of Athens getaway apartment,24892710,Alexia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98566,23.73953,Entire home/apt,45,1,9,2024-09-01,1.74,1,82,9,
35161479,Anthony's cozy and stylish apartment in Pangrati,21215946,Anthony,,ΠΑΓΚΡΑΤΙ,37.96993,23.74788,Entire home/apt,90,3,38,2024-11-10,0.59,1,364,8,00000766755
35178793,Relaxing Penthouse with Acropolis View & Jacuzzi,147148054,Giannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96532,23.7318,Entire home/apt,188,1,500,2024-12-22,7.64,8,349,92,00000695883
35179082,Gorgeous & Modern Apartment at Ampelokipi Metro,264918681,Georgia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98584,23.75854,Entire home/apt,66,1,57,2024-11-13,0.84,1,333,12,00000688661
35187014,Lux Flat 170 sq.m - Amazing Views- Heart Of Athens,264969449,Kyriakos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98907,23.73153,Entire home/apt,,3,133,2024-11-17,1.98,1,195,28,00000694100
35194623,"Small cosy apartment for 2,in a beautiful square",224051079,John,,ΠΑΓΚΡΑΤΙ,37.96754,23.74983,Entire home/apt,35,2,259,2024-12-09,3.82,5,287,33,00001484587
35212629,Acropolis View House of Greek Actress -Aths.Center,265133836,Aggeliki,,ΒΟΤΑΝΙΚΟΣ,37.98318,23.71057,Entire home/apt,193,3,107,2024-10-04,1.59,1,228,17,00000720380
35214774,(0B) 2 Bedroom Ground Floor PRIVATE Apt. In Psiri!,22846943,Andreas,,ΚΕΡΑΜΕΙΚΟΣ,37.980228,23.723442,Entire home/apt,104,1,1,2022-07-11,0.03,8,353,0,00000785621
35216537,"Athenian.Sensations. Presents The  ""Violet Suite""",265163020,Theodore,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72531,Entire home/apt,127,2,71,2024-12-02,1.05,6,321,2,1201847
35219864,Athens Center Luxury Suite,265185693,Athens,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99302,23.72897,Entire home/apt,185,1,159,2023-08-01,2.36,1,207,0,00000695817
35222327,The Athens Museum Penthouse 120sqm Lycabettus View,265090403,Stella,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99078,23.72957,Entire home/apt,200,2,95,2023-08-10,1.42,1,331,0,00000685820
35225904,Free Cancellation I Two Stops to Acropolis I Fast Internet,107792331,Stefan,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95799,23.72415,Entire home/apt,45,1,220,2024-12-24,3.24,11,0,30,00003087590
35241016,Stone house near Acropolis | LivingStone Diamond,248409239,Ιωάννης Άγγελος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97723,23.72439,Entire home/apt,123,1,276,2024-10-16,4.13,25,290,24,00002446662
35254795,KERAMOS Athens - Bauhaus design Apartment B1,18247888,Aria,,ΚΕΡΑΜΕΙΚΟΣ,37.9821,23.71466,Entire home/apt,123,2,73,2024-04-27,1.09,5,334,2,00001111680
35254833,KERAMOS Athens - Bauhaus design Apartment B2,18247888,Aria,,ΚΕΡΑΜΕΙΚΟΣ,37.9821,23.71466,Entire home/apt,164,2,112,2024-02-25,1.67,5,330,4,00001111680
35274218,Sunny vintage Athenian apartment!!!,265563597,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96044,23.72977,Entire home/apt,85,1,126,2024-09-29,1.86,1,179,13,00000609463
35279095,Aesthetic Athenian Apartment.,68360334,Eva,,ΚΥΨΕΛΗ,37.99788,23.73944,Entire home/apt,50,5,0,,,1,365,0,
35280824,"Athenian.Sensations Present The ""Olive Tree Suite""",265163020,Theodore,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72531,Entire home/apt,118,2,74,2024-05-17,1.11,6,343,1,1201847
35281707,PLATO'S ACADEMY STUDIO 100m² RUSTIC  4min to METRO,265622143,George,,ΚΟΛΩΝΟΣ,37.98817,23.71759,Entire home/apt,45,2,35,2024-10-24,0.52,1,274,9,00000687839
35282269,"Athenian.Sensations Present The ""Blue Sea Studio""",265163020,Theodore,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72531,Entire home/apt,110,2,96,2024-12-03,1.42,6,342,14,1201847
35284912,Private house with garden near Acropolis area,259186506,Elena,,ΠΕΤΡΑΛΩΝΑ,37.9651,23.70649,Entire home/apt,60,3,61,2024-11-03,0.91,1,77,13,00000710509
35285226,Urban Athens Apartment 3 min walk from metro,100327172,Marios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98461,23.71814,Entire home/apt,180,2,15,2022-05-20,0.22,1,339,0,00003081891
35299565,Elegant apartment in the centre of Kolonaki!,87086775,Ariadni,,ΚΟΛΩΝΑΚΙ,37.97879,23.74431,Entire home/apt,110,4,22,2024-06-11,0.33,1,88,1,00000627336
35304747,The house of stars of Athens,35507555,Petros,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99404,23.74691,Entire home/apt,80,6,0,,,2,364,0,00000704492
35310619,"Cosy Apartment, 5' from Victoria metro station",265852552,Στέργιος,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9899,23.72869,Entire home/apt,75,2,219,2024-11-30,3.26,1,18,34,00000698953
35311344,Stylish flat in central Athens/5 mins fm the metro,146631945,Eider,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98874,23.72129,Entire home/apt,45,6,106,2024-11-15,1.59,1,204,17,00000672913
35313254,Athens Apartment near City Center,169928131,Dhimitri & AnnaMaria,,ΠΕΤΡΑΛΩΝΑ,37.96891,23.70276,Entire home/apt,48,2,95,2024-11-01,3.00,3,347,32,00001779603
35316187,"Chic & Comfy Apart, National Archeological Museum!",42755842,Youla,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98818,23.72759,Entire home/apt,62,1,51,2024-10-20,0.75,19,179,10,00002558279
35339534,A24 Apartment,16060065,Evita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99137,23.75333,Entire home/apt,70,2,44,2024-11-24,0.65,1,256,4,00000729134
35346324,Athens SmArt Three-Room Apartment,266097571,Vesna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98839,23.722,Entire home/apt,90,2,27,2024-10-13,0.87,4,272,12,00000553758
35346328,ACROPOLITANA (near Acropolis and Acropolis museum),266104590,Stefanos,,ΑΚΡΟΠΟΛΗ,37.96913,23.72577,Entire home/apt,151,3,22,2024-11-02,0.34,8,324,19,00000931787
35347288,Double Room in SmArt Shared Home,266097571,Vesna,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99044,23.72056,Private room,32,5,21,2023-10-01,0.31,4,71,0,00000553736
35348769,Twin Room in SmArt Shared Home,266097571,Vesna,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9901,23.7204,Private room,25,7,1,2019-06-15,0.01,4,71,0,00000553758
35348842,Newly renovated Apartment in the Heart of Athens,208217874,Vivian,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99871,23.72576,Entire home/apt,50,1,144,2024-11-27,2.15,1,225,24,00000756850
35360207,ACROPOLITANA 2 (near Acropolis and museum),266104590,Stefanos,,ΑΚΡΟΠΟΛΗ,37.9684,23.72386,Entire home/apt,89,2,9,2024-10-16,0.14,8,0,2,00000931732
35361337,Acropolis spacious apartment next to  Kallimarmaro,66382132,Konstantinos,,ΣΤΑΔΙΟ,37.96569,23.73705,Entire home/apt,140,3,116,2024-09-27,1.73,2,352,5,00001769349
35362490,Museum of Modern Art Private Double Room in shared,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96501,23.72522,Private room,49,1,61,2024-09-08,0.91,53,360,1,00000776682
35368656,2-bedroom apartment,73677797,Yuansheng,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99351,23.71994,Entire home/apt,350,7,0,,,1,364,0,
35371265,"Acropolis Eye Loft

Feel the Heartbeat.Be Athenian",266279572,Αλέξανδρος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97734,23.72759,Entire home/apt,93,3,61,2024-11-19,0.96,1,89,38,00003052622
35379745,Athens Color Cube / Purple Apartment,76705105,Athens Color Cube,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776,Entire home/apt,164,1,16,2019-12-23,0.24,6,340,0,00001480682
35379830,"ACROPOLIS VIEW, SUNNY APT, FEW STEPS TO THE METRO!",201512943,Anastasios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95829,23.72834,Entire home/apt,,1,224,2024-12-10,3.31,4,0,60,00002449525
35395223,Classic Room By Athens Mansion,251321003,Valentina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9803,23.72845,Hotel room,100,1,0,,,4,356,0,1006099
35396729,Superior Room By Athens Mansion,251321003,Valentina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97834,23.72989,Entire home/apt,156,1,0,,,4,363,0,1006099
35397099,Corner Suite By Athens Mansion,251321003,Valentina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98063,23.72799,Hotel room,189,1,0,,,4,363,0,1006099
35398540,Vintage 1 Bedroom Suite By Athens Mansion,251321003,Valentina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97876,23.73018,Hotel room,,1,0,,,4,363,0,1006099
35399104,Athens Color Cube / Aqua Apartment,76705105,Athens Color Cube,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776,Entire home/apt,164,1,54,2024-05-01,0.81,6,327,1,00001480661
35399861,Foothills lycabetus,70588309,Stavroula,,ΛΥΚΑΒΗΤΤΟΣ,37.98477634707217,23.742600221351143,Entire home/apt,56,4,10,2024-07-22,0.44,1,333,5,00000456812
35419979,Safe Place Speed Internet King Bed Explore Athens,266495955,Evangelia,,ΠΑΓΚΡΑΤΙ,37.97126,23.74371,Entire home/apt,41,3,156,2024-12-15,2.32,1,195,28,00000697632
35422453,Stylish and sunny penthouse near Victoria Metro,266587658,Elisavet,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99657987785318,23.72807919527707,Entire home/apt,49,2,104,2024-11-10,1.56,1,358,35,00000685649
35432563,Museum of Modern Art Private Double Room in shared,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96549,23.72515,Private room,49,1,36,2023-11-08,0.54,53,361,0,00000706650
35432750,Stunning Luxury Rooftop Suite  ~ Acropolis View,6039587,Pan,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96314,23.73071,Entire home/apt,92,1,310,2024-11-26,4.61,3,74,53,00002847435
35433102,Museum of Modern Art Private Double Room in shared,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96534,23.72531,Private room,50,1,56,2024-09-18,0.83,53,361,1,00000706693
35445885,KYPSELI GOLD,14536309,Nausikaa,,ΚΥΨΕΛΗ,38.000274658203125,23.73621368408203,Entire home/apt,63,2,30,2024-02-26,0.45,6,176,3,00001679324
35451606,"Urban studio in Athens, next to Sygrou- Fix metro",144814182,Dropebnb,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96595,23.72684,Entire home/apt,58,2,1,2023-05-01,0.05,48,238,0,00002364324
35461470,Athens Color Cube / Yellow Apartment,76705105,Athens Color Cube,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776,Entire home/apt,217,1,35,2024-12-12,0.52,6,302,2,00001480534
35475484,Contemporary 2 bedroom apartment,227834177,Βασιλική,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9937,23.7224,Entire home/apt,45,3,14,2020-02-09,0.21,1,0,0,00000715019
35478322,Athens Color Cube / Green Apartment,76705105,Athens Color Cube,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776,Entire home/apt,233,1,61,2024-09-22,0.91,6,296,4,00001480656
35479011,Barrett’s Art Loft,266926398,Manos,,ΚΕΡΑΜΕΙΚΟΣ,37.9807,23.71504,Entire home/apt,105,2,114,2024-11-18,1.70,2,354,26,00000747007
35482681,Spacious apartment with a view,266947875,Code,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9881,23.732,Entire home/apt,38,4,118,2024-11-06,1.76,1,154,20,00000857949
35492727,Socrates path,266104590,Stefanos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9541,23.7183,Entire home/apt,62,2,16,2024-09-26,0.24,8,295,2,00000830519
35493195,Penthouse on a vegetated terrace by the Acropolis,48448507,Konstadinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97862,23.72394,Entire home/apt,,2,69,2024-10-28,1.02,10,361,9,00001647457
35494341,"Airy, & central! 15 min walk to Acropolis",189692405,Konstantina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97847,23.72867,Entire home/apt,105,2,27,2024-10-13,0.40,6,150,1,00002166445
35512092,"Athens Pangrati cute apt, 15 mins from metro",159827722,Konstantinos,,ΠΑΓΚΡΑΤΙ,37.96787,23.74875,Entire home/apt,36,4,23,2024-12-13,0.35,3,246,5,00000843109
35516226,Feel at home in the heart of Athens,266010994,Μαρια,,ΘΗΣΕΙΟ,37.97457,23.71807,Entire home/apt,89,3,60,2024-10-27,0.90,1,189,25,00001972137
35526973,Cozy apartment in bohemian neighborhood,1907014,Konstantinos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98896,23.73734,Entire home/apt,50,1,171,2024-11-11,2.57,1,274,29,00000717297
35536596,Athens Color Cube / Blue Apartment,76705105,Athens Color Cube,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776,Entire home/apt,233,1,97,2024-11-12,1.45,6,307,9,00001480640
35544516,Minimal Apartment in Athens,62600067,Fotis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99754,23.76804,Entire home/apt,55,2,67,2024-12-17,1.01,1,266,7,00000671170
35547871,"The Gem of Filopappou 2, member of Luxury Drops",95253933,Georgia,,ΑΚΡΟΠΟΛΗ,37.96489,23.71849,Entire home/apt,181,2,122,2024-12-11,1.87,2,270,30,00000764248
35552174,Nefeli Urban Spot,126250141,Maria,,ΑΚΡΟΠΟΛΗ,37.9647,23.71724,Entire home/apt,45,1,160,2024-11-23,2.41,2,1,25,00000732533
35561901,Beautiful apartment on the 6th floor!,267547744,Άρης,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99234,23.72832,Entire home/apt,45,1,288,2024-11-28,4.28,1,354,59,00000518983
35590888,Impressive Apartment with Amazing Views! MK1,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98002243041992,23.722986221313477,Entire home/apt,268,2,233,2024-12-15,3.56,39,232,55,00002955862
35592304,Grand Family Suite with Fabulous Balcony,14192590,Mike And Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.98034,23.71522,Entire home/apt,126,2,38,2024-09-15,0.59,4,351,11,00000885070
35592585,Luxury Penthouse at the tallest Building of Athens,18760819,Kostas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97927,23.72721,Entire home/apt,567,1,58,2023-10-15,0.87,13,293,0,1107344
35607565,Stylish Suite with Extraordinary Acropolis View,18760819,Kostas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97885,23.72905,Entire home/apt,210,1,20,2022-12-02,0.30,13,271,0,1107344
35612754,La Garçonnière,267920222,Απόστολος,,ΠΟΛΥΓΩΝΟ,38.00428,23.75133,Entire home/apt,40,3,9,2024-06-01,0.13,1,365,1,00000718610
35659415,"Best House, Larisis Metro, Athens",78415907,Evangelia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99474,23.72352,Entire home/apt,38,1,7,2023-09-02,0.11,5,110,0,00000715824
35670892,"Hidden gem, urban studio in the heart of Athens",250089781,Spittaki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97733,23.72459,Entire home/apt,,1,213,2024-11-17,3.18,3,0,50,1543840
35671473,Lycabetus & Exarcheia sq. view apartment 100 sqm,126386632,Emmy,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98788,23.73514,Entire home/apt,80,3,17,2023-08-17,0.26,1,52,0,00000723653
35673321,Athena by Heloni Apartments,184971311,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96849,23.72963,Entire home/apt,124,1,4,2021-10-04,0.06,19,273,0,00000735294
35680053,Inner City Gem,68253397,My Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96691,23.72956,Entire home/apt,,3,79,2024-12-05,1.87,4,170,13,00000940463
35692919,"2 Bdr apt, Vdsl, 2 mins from Acropolis museum",113353393,Harry,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96713,23.72672,Entire home/apt,205,1,9,2024-08-03,0.14,75,344,2,1137690
35701967,Central Charming STUDIO Athens - FREE WIFI,4820849,Mehmet,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96499,23.72872,Entire home/apt,51,2,68,2023-11-12,1.04,12,351,0,00001329345
35705961,"Lycabettus View, apartment in the heart of Athens",190731949,Chris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98573,23.74242,Entire home/apt,52,1,504,2024-12-22,7.51,1,338,113,00000713383
35710006,Athens Apartment At Kypseli,47267002,Tèo,,ΚΥΨΕΛΗ,37.99964,23.74018,Entire home/apt,35,3,93,2024-11-20,1.43,52,264,25,00000753586
35719997,"Chez Marie, sunny, cozy & central  apt in Athens",268693050,Μαρία,,ΓΟΥΔΙ,37.98337,23.76178,Entire home/apt,5844,10,9,2022-08-06,0.14,1,107,0,00000727793
35735895,Το σπίτι της Ηλέκτρας,268256568,Marianthi,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9951,23.73555,Entire home/apt,45,2,65,2024-11-13,0.98,1,340,17,00000708726
35748505,"Beehive Flat in Central Athens, with balcony!",19740083,Ioannis,,ΠΑΤΗΣΙΑ,38.01312,23.73683,Entire home/apt,117,2,0,,,1,365,0,2827974
35766955,"Modern apartment for 4  in Kolonaki, Lycabettus",184530171,Margarita,,ΚΟΛΩΝΑΚΙ,37.98104,23.75156,Entire home/apt,39,3,14,2024-12-03,0.29,2,139,6,00000723540
35781474,Delightful 2 BEDR/2 BATH Apt. Rooftop Garden! EP9U,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98006057739258,23.72355842590332,Entire home/apt,122,2,51,2024-10-20,0.80,39,281,11,00002958485
35783734,Central Studio in Athens  lower Pangrati,226524257,Leonidas,,ΠΑΓΚΡΑΤΙ,37.97001,23.74852,Entire home/apt,31,1,323,2024-12-23,4.85,3,11,53,2966953
